Class_Label,cleaned_text
Normal,toryid karen arnold john matthew remember year family vacation ideas
Normal,toryid
Normal,put notice eol due mlk day closed sunday offering nymex products monday thanks john
Normal,next thursday john arnoldhouectect yes yes yes would helpful bubbie john arnold jeffrey shankmanhouectect bubbie hereby invited tenth annual spectronenron celebrity tonys dinner featuring brian tracy john arnold mike maggi regrets john
Normal,john arnoldhouect daily charts matrices hot links information c
Normal,sorry ive taken longjust trying fend chicks life sooooo hard sometimes monkey brian orourkeenron communications john arnoldhouectect yeah monkey hey little bastard fuck picture ecompany think help score women say balance yeah monkey b
Normal,bubbie hereby invited tenth annual spectronenron celebrity tonys dinner featuring brian tracy john arnold mike maggi regrets john
Normal,please schedule round interviews john griffith scott hunter phillip tom asap today possible thx
Normal,whats john arnoldhouect ina rangel john arnoldhouectect mike maggicorpenronenron larry maycorpenronenron dutch quigleyhouectect craig breslauhouectect phillip allenhouectect mike grigsbyhouectect keith holsthouectect frank ermishouectect steven p southhouectect jane m tholthouectect monique sanchezhouectect tori kuykendallhouectect matthew lenharthouectect kenneth shulklapperhouectect jay reitmeyerhouectect important eol data ina rangelhouect amanda huble enron becky youngnaenronenron laura vuittonetcorpenronenron jessica presascorpenronenron ina rangelhouectect airam arteagahouectect kimberly brownhouectect important eol data please forward groups immediately thank amanda huble amanda hublenaenron colin tonksect amanda hublenaenronenron important eol data currently accessing eol database via excel access means please contact colin tonks x eol intends stop access data within next month means spreadsheets access databases function subsequent change currently working eol attain solution need help build inventory potential problems colin tonks
Normal,ken lay jeff skilling interviewed cnnfn discuss succession jeff ceo enron put interview iptv viewing pleasure simply point web browser click link special events choose enrons succession plan interview available every minutes friday dec
Normal,john would like come talk couple people gas floor possible position road assistant ina rangle going schedule couple interviews please coordinate john
Normal,want john interview various desk heads scott hunter phillip tom think im going tell john mention past issue doesnt need made public long lavo okay dont see need get individual approval everyone thanks help john ed mcmichael john arnoldhouectect thanks inquiry sincerely appreciate giving heads much pains say yes think john proved worthy willing let interview job talked condition guys make sure willing take comes top chance past negatively influence decision willing let interview handled last experience real maturity want reasons doubt ability overcome past working hard proving valuable ena please let know ed john arnold ed mcmichaelhouectect ed starting options eol two weeks discussed earlier dont appropriate manpower run certain circumstances im office id like bring john griffith anohter round interviews options trading role permission john
Normal,greg correct formula devised profitability last trade mid
Normal,glad enjoyed even though didnt get go ny maybe next year great time new orleans freezing nice get away going vegas weekend watch football games love john karen arnold john matthew well never got ny enjoy new years blizzard however staying dallas experience white new years eve never made addison cafe new years eve dinner back plans roads bad cooked fresh salmon home lovely dinner hope wonderful celebration quite last year sidney brought new year bang happy healthy much prosperous wish best love much mom
Normal,free drinkdinner wednesday night
Normal,ed starting options eol two weeks discussed earlier dont appropriate manpower run certain circumstances im office id like bring john griffith anohter round interviews options trading role permission john
Normal,joined group weeks ago put cost center edie leschber john arnoldhouectect financial group gas team john man name henry dutch quigley working group name list sent previously showed another list hr assigned group please let know make necessary adjustments cost center thank edie leschber x
Normal,take mailing list piping technology products inc x emergency services us bellowsptp manufacturer expansion joints compensators december image us bellows responds emergency order alaska nitrogen products llc dia expansion joint us bellows inc expansion joint division piping technology products inc shown dedication devotion customers rushing emergency call alaska nitrogen products llc alaska nitrogen products called upon us bellows x quickturnemergency service aid immediate replacement deformed diameter expansion joint g pump failed suddenly plant startup timeline events demonstrates quick engineering manufacturing response usbellows image image friday us bellows receives emergency call alaska nitrogen products llc image saturday us bellowsptp builds diameter expansion joint ships alaska nitrogen products llc day image saturday us bellowsptp builds diameter expansion joint ships alaska nitrogen products llc day image deformed expansion joint alaska nitrogen products image dia expansion joint ready shipment customers location image image x quickturnemergency services onsite field services imageus bellowsptp available x basis fulfill emergency requirements might arise course plant shutdowns startups using unique web internetbased technology us bellows oncall engineering team guarantees response time minutes details new service please refer us bellows recent press release us bellowsptp extensive experience providing onsite services quickturn emergency response situations us bellowsptp provide onsite services expansion joints well pipe supports include following installation guidanceimage inspection maintenanceimage problem resolution quickturn replacement shutdowns turnarounds image discussion forum customer desktop imagepost product inquiries request technical support commentsquestions ptp products ptp discussion forum use service please register imageusing ptp customer desktop check shipping status projects jobs anywhere world anytime day night image secured image accurate information image integratable ms excel imageregister today image catalogs image image image image pipe supports catalog expansion joint catalog preinsulated pipe supports catalog instrument supports catalog image image image would like us bellows come office make technical presentation specific topic eg expansion joints make general presentation contact us bellows outside sales email setup time date us bellows incpiping technology products incdoes send unsolicited email wish receive future emails us bellowspiping technology products inc relevant third parties please fill unsubscribe form simply reply unsubscribe line internet connections feel free send message friend business associate fill subscribe form send email addresses included future enewsletters us bellowspiping technology products inc
Normal,im paying stock options
Normal,take mailing list taylor monique active howard low email active howard uffer email active brad king email active ian david housby email active ian crowe email active ichiro kadono email active ira riahi email active irene c masterton email active izumi yamamoto email active j babik pestritto email active j gordon prunty email active j gregory ellis email active j m o grey email active j mark schleyer email active j r orton email active j roy cloudsdale email active j thomas recotta email active j walter berger email active jaan meri email active jack gaylord email active jack hyland email active jack l brophy email active jacqueline salerno email active jacqueline wilson email active james ableson email active james iacobazzi email active james martin email active james sladack email active james c goodman email active james d frey email active james f caldwell email active james f doran email active james h dommel email active james j ohara email active james j oneil email active james harbaugh email active james m winter email active james maloney email active james p desmond email active james p gade email active james r duport email active james r shaw email active james r taylor email active james scannell email active james sharkey email active james w brooks email active james w lawler email active james w moses email active james w nixon email active james yao email active jane spencer wesby email active janet richardson email active janet south email active jay bechtel email active jay driller email active jay poswolsky email active jean baudrand email active jeff hayhurst email active jeff kudlac email active jeff chenen email active jeffery b forrest email active jeffrey rock email active jeffrey chaitman email active jeffrey cramer email active jeffrey j georger email active jeffrey l elie email active jeffrey sweeney email active jeffrey austin email active jennifer sherry email active jennifer sigan email active jennifer stewart arnold email active jeoffrey moore email active jeremiah d hover email active jeri bogan email active jerome r crylen email active jerry w murphy email active jim pond email active jim tousignant email active joanne m kiley email active joanne m prosser email active joel blockowicz email active joel bloom email active johanna hellenborg email active john feltovic email active john hilliard email active john allan email active john anthony linden email active john balkwill email active john bisanti email active john c clyne email active john c martz email active john c mulhern email active john d byrnes email active john e betsill email active john e zimmerman email active john f buckley email active john f harbord email active john f matthews email active john f simcoe email active john f stier email active john g malino email active john h degnan email active john hay email active john igoe email active john j chapman email active john j crisel email active john j crowe email active john j demarsh email active john j guba email active john j keogh email active john jacobs email active john austin email active john l sneddon email active john l stein email active john m hogan email active john p meyer email active john p thomas email active john parro email active john payne email active john popolillo email active john r ferrari email active john r peters email active john randall evans email active john robinson email active john sweat email active john terela email active john trendler email active john voorhorst email active john w brannock email active john w coons email active john w corbett email active john w green email active john w hildebrand email active john zalewski email active jolynne price email active jon j crockett email active jonathan c keefe email active jonathan r coun email active jonathan tucker email active jordan o hemphill email active jose oncina email active joseph c ellsworth email active joseph d buckman email active joseph d winarski email active joseph f patterson email active joseph j procopio email active joseph l maccani email active joseph m cowan email active joseph m milano email active joseph m murphy email active joseph m patti email active joseph turner email active joshua figueroa email active juan l cano email active judith taylor email active judy m schultz email active julian atkins email active jurg grossenbacher email active nicole escue email active karen amos email active karen couto email active karen l balko email active karen randal email active karl w myers email active kathleen carrington email site location advisory service pleased inform one canadas leading business service providers grant thornton llp offering us firms full site location advisory service forty offices across canada grant thornton llp knows canada finding us corporations looking north faced fewer satisfactory location alternatives expand canada relatively large well trained work force mention lower operating costs increasingly considered companies grant thornton llp would pleased discuss service full service includes behalf real estate sourcing labor force analysis verification tax analysis comparison incentive negotiations considering expanding operations interested discussing service please give us call united states firms call centers manufacturers locating canada serve us canadian customers based moncton new brunswick canada reached telephone cell phone email michael macbride cma senior consultant grant thornton llp chartered accountants po box main street suite moncton new brunswick canada ec p email intended solely person entity addressed may contain confidential andor privileged information review dissemination copying printing use email persons entities addressee prohibited received email error please contact sender immediately delete material computer
Normal,jennifer apparently type deal flipflop bmc blessing ebs note doug cummins contained updated spend projections professional services highlighted bunch question marks bottom sheet lists qty per assume thats khour per day either way something appears palatable net works ill going minutes try check weach guys ill keep posted jeff jeff youngfleshnaenron stephen morseenron communications chaz vaughanenron communicationsenron communications jeff youngfleshnaenronenron brad nebergallenron communicationsenron communications bmc update clarification point position mm software saying need mm get deal done additionally want maintenance professional services go dollar amount mm position need help clarify group board maintenance profesional services bmcs guy jeff hawn told jim crowder critical thanks steve steve morse enron broadband services work cell email chaz vaughan jeff youngfleshnaenronenron stephen morseenron communicationsenron communications bmc update jeff thank efforts bmc deal making real progress answers questions much want guarantee bmc revenue mm software mm maintenance professional services still looking mm tcv years current tcv years mm properly conveyed accepabletobmc method proving purchase commitment enron sure mean note getting profnl svcs contract signed says done thwhat dont get morning th prefer th cant get th work please let know questions call tomorrow touch base thanks chaz vaughan enron broadband services smith street houston tx ph cell fax jeff youngfleshenron stephen morseenron communicationsenron communications chaz vaughanenron communicationsenron communications jennifer medcalfnaenronenron brad nebergallenron communicationsenron communications eric mertenenron communicationsenron communications bmc update stevechaz taken ebs professional services contract contracts folks ended ebs contracts dept wone attorneys contracts director tom moore spoke weric merten pdx early afternoon contract ebs may intellectual property issues related ownership bmc consultantdeveloped materials paid enron eric drivers seat contract point sent notes net works directors currently engaged one form another bmc product andor personnel requested help us understand opportunity number angles applications considered attractiveness new pricing attractiveness bmc flexibility wregard purchase commitment etc addition reiterated time urgency followed note wtelephone calls messages doug cummins randy matson bob martinez jim ogg bruce smith meeting bob martinez wednesday matson ogg smith voicemailbox cummins meeting said would call back would either one please let know bmc wants ebs much want guarantee bmc revenue still looking mm tcv years properly conveyed accepabletobmc method proving purchase commitment enron note getting profnl svcs contract signed says done thwhat dont get morning th call follow note thank jeff youngflesh
Normal,must bet sugar orange bowls john j lavoratoenron john arnoldhouectect current including tb equals
Normal,thinking ill sell everything access mike maggienron john arnoldhouectect lower
Normal,open today would open
Normal,info correct edie leschber john arnoldhouectect gas team reorg john name edie leschber business analysis reporting contact effective immediately currently process verifying team members section gas team attached file current list please confirm list complete andor send changes earliest convenience new cost centers set due reorganization would like begin using soon possible look forward meeting working soon thank assistance edie leschber x
Normal,would paid full tueday morning resigned bookie services john j lavoratoenron john arnoldhouectect almost pulled tease yesterday robbed denver phili
Normal,torrey also approve mike maggi trade crude well thanks help john
Normal,torrey please set trade crude john
Normal,fill eavesdrop john arnoldhouectect ng year end quiz belong natgas discussion group internet one guys basically bunch gastraders various firms lot producers industrials small shops ibanker types found test mildly amusing since idea club minors hoping insight guys fortunately lovely ms shipos able fill anyway occasionally garbage discussions provide insight others thinking production storage matters marketer found leads finally since lot information revolves around gossip particular super trader big ene find amusing one reserved modest individuals know talked internet jf
Normal,usefulthx keep posted caroline abramoenron john arnoldhouectect mike maggicorpenronenron jennifer fraserhouectect per seksenyectect fund views hi funds trying figure play next year major divergence opinions everyone talk takes macro view dwight anderson tudor thinks anything sale perspective shut industrial demand believes industrial basic industry type operate tracks plant closures similar elena mike roberts group seems comprehensive level jen would good fundamentals track number scenario analysis various economic conditions like recession try find total number turned back gas ammonia little bcf seem meaningful total may bring us back balance summer hes seller hed also buyer summer lower levels firmly believes increased production still day short based relationship producing community although personally think q sees little know fundamentals group tracking numbers producing community seen increase q q doubtful q q really believes theories products whack heatgas crudepropane jim pulaski bull period really likes april may storage scenario agree try build storage april backwardation incentive well lower baseloads summer deliverability issue torn one catequil new fund paul touradji used tiger analysis dwight starting one mandates long nat gas vol outright harvard really sure view yet active gas crudeproducts like buying cheap vol mtm issues like look calendar years people starting relationships new year moore capital global advisors caxton paloma partners kingdon renaissance program trader know names get know better ill try fwd thoughts regularly great holiday ill next week caroline
Normal,thx fun vaca john arnoldhouectect end year hey sorry didnt get come left london since hope expiry goes smoothly also hope holliday season going well however abridged nymex enron many guys asked nat gas eol us suggested visit us particular chris mahoney gasoil trader houston told come watch deal aga number nx time chris really good guy team loves definitely play large role turning crude products group around anyway great pal last months gave lot good advice miss listening banter gas floor gambling lot good people crude products especially london think able deliver goods think wonderful im happy chance work together happy new year jen ps coming back th finish week berlin new years eve little trip prague pps info need let know jan analysts able devote special projects pps london houston comparison london houston employee referral bmw z maybe usually slap back parking avail spots parking fee monthly auction top ten bids set annual space ene life winning lowest ten setting monthly price building across buckingham palace demilitarized zone holiday weeks trading day closest bar british pub one block ninfas allen ctr john arnold jennifer fraserhouectect ng expiry sorry didnt respond message dont know instant messenger thing anymore volume light stated volume spreads tas one seems want office week everyone wants get year keep pumping fundamental info good stuff im getting anywhere else jennifer fraser john arnoldhouectect ng expiry hey
Normal,colleen koenignaenron michael horningenron communications stewart seeligsonenron communicationsenron communications david coxenron communicationsenron communications edwar
Normal,jennifer fraser bill berkelandcorpenronenron john arnoldhouectect jennifer shiposhouectect ng year end quiz jennifer fraserhouect supplemental bonus question see jeff shankmans picture year end ng quiz forgive pore spelling please jan settle price prompt month nymex contract caused numerous otc energy brokerages consolidate go business every years astronomical event occurs correlates high energy prics one years event trading companys motto unrelenting thinking intellectual capital idea conceived supertrader wearing blue shirt white collar cuffs appropriate foot accesory red socks sandals spats march settle prompt month nymex contract name prominent national weather service doesnt provide intraday canadian air temp graphics polar pig coined phrase nicholas leeson valueatrisk common type food served restaurant houston houses famous bar club minors name small town texas natural gas traders hall fame allegedly located name grocery store tabloid predicted current weather sept names three northern hemisphere weather models used today year astrological event correlation countertrend price moves feb astrological event occur floor traders say affect price ng year one houston oil company paid million learn hard way opec highest ifgmr index posted date city issued warrants arrest several gas utilitys executives president enron online shell open golf tourney within cent window average price prompt month nymex contract weather event struck ft worth texas march many nobel laureates advised supertraders failed long term capital management deal cop aga states upon web page portion gas business represents following group traders marketers pipelines utilities home consumers producers industrials type meat product used verbally describe agas chris mcgills reaction notion would shortage gas supply winter many utilities rumored considering bankruptcy california due high energy prices original design alliance pipeline conceived drawn following considered improper put philadelphia gas works expense account business mileage business meals business lodging artworks late night industry party gas fair year two female brokers mistakenly hassled houston police possibly occupation
Normal,wish guys going week earlier im going next weekend much vegas bad souland wallet jennifer shipos john vegas come vegas us jan going spend fortune painting least see one time buy think
Normal,positions went limits due sale hpl subsequent unwind hedges associated transaction attempts made unwind positions currently kenneth thibodeauxenron john j lavoratocorpenronenron john arnoldhouectect frank haydencorpenronenron maturity gap risk limit violation preliminary dpr indicates maturity gap risk violation gas trading follows maturitygap risk bcf maturitygap risk bcf maturity gap risk limit bcf please provide explanation memos questions please call thank johnny thibodeaux
Normal,john arnoldhouect jim schwieger john arnoldhouectect
Normal,please approve dutch ice enron north america corp dutch quigley john arnoldhouectect ice john send email stephanie sever approve access ice system dutch dutch quigleyhouect stephanie sever dutch quigleyhouectect ice dutch john arnold approver ice please send email giving ok access thanks stephanie x
Normal,name available options trader jeremy sorkin vp deutsche bank would fit enron culture little contact professionally might worth bringing tell want call
Normal,sorry didnt respond message dont know instant messenger thing anymore volume light stated volume spreads tas one seems want office week everyone wants get year keep pumping fundamental info good stuff im getting anywhere else jennifer fraser john arnoldhouectect ng expiry hey
Normal,asshole john j lavoratoenron john arnoldhouectect john cant seem make gambling problem go away bills denver jack
Normal,asshole john j lavoratoenron john arnoldhouectect rams wash raiders balt bears lions eagles bengals pats vikings
Normal,market get price whereby guys shut enough gas allow everybody wants burn elasticity demand industrial sector million dollar question gotten high enough price whereby end year gas ground deliverability meet late cold snap shutdown processing distillate resid switching loss industrial loadmaybe good holidays john plants shut sell energy plants shut sell energy plants shut sell energy peter behr washington post staff writer thursday december page e kaiser aluminum corp planned spend december making aluminum giant smelters pacific northwest run electricity bonneville power administrations columbia river dams saw better deal california desperate power electricity prices hitting unheardof peaks kaiser shut two us smelters last week selling electricity longer needs times pays bonneville longstanding contracts measure winters fuel crunch big industrial firms energyintensive sectors paper fertilizers metals even oilfield operations make money selling electricity natural gas manufacturing products shifts large industrial consumers energy described unprecedented analysts free fuel households businesses winter also sowing seeds potential problems next year shortages aluminum fertilizer example likely give another upward jolt consumer prices weaken economy analysts said fertilizer picture particularly worrying us dont know theyre going use grow crops said david wyss chief economist standard poors economists recently increased warnings damaging impact winters heating bills already weakening economy goldman sachs analysts last week estimated gas heating bills double winter typical us household higher electricity prices cost consumers billion higher energy costs compared year ago estimated cutting expected growth nations economic output one percentage point annual rate first three months next year overall recent energy price developments thus added risk sharp economic slowdown goldman sachs report concluded terra industries inc sioux city iowa closed three six us ammonia plants use natural gas main ingredient fertilizer production like kaiser company realized would much profitable stop production december sell natural gas back market current prices much higher price terra obligated pay existing december supply contract said mark rosenbury chief administrative officer looked current prices said crazy said terra hasnt disclosed profit make selling gas rosenbury said would substantial coming months terras good fortune could reversed usually buys gas month time prices january delivery likely well breakeven point would keep terras plants closed rosenbury said eliminate opportunity sell natural gas profit persists rosenbury said going real problem estimates total annual us production capacity million tons ammonia million tons production isnt operating could short fertilizer next spring possible farmers much want rosenbury said roysterclark inc norfolk new york citybased fertilizer manufacturer distributor shut one plant east dubuque ill indefinitely production workers laid beginning next month story natural gas prices high justify continued production believe likely speculative bubble natural gas prices burst weeks well able buy gas reasonable price remains seen said paul m murphy companys managing director financial planning continuation high natural gas prices would likely shrink production raise fertilizer prices point could affect farmers decisions plant feed corn said sticker shock according wyss winter remains unusually cold natural gas remains per million cubic feet double level year ago farm products could rise significantly year aluminum industry several smaller producers joined kaiser industrys manufacturer closing noted lloyd ocarroll analyst bbt capital markets richmond aluminum production november percent november decembers production lower still said well get production cut announcements think said slowing us world economies next year could ease impact reduced aluminum supplies world economy doesnt fall completely apart aluminum prices going rise could rise significantly current forecast said kaisers case open question much electric windfall keep kaiser contractually entitled buy electricity bonneville megawatt per hour says spokesman scott lamb power sold back bonneville megawatt hour december bonneville authority pressuring kaiser use future profits power resales compensate employees shutdown plants invest new electric generating capacity even refund bonnevilles customers said bonneville spokesman ed mosey kaiser bonneville negotiated new power purchase deal take effect next october power authority says intends reduce deliveries kaiser company tries pocket electricity sale profits deal deal moral deal ethical dimension shy trying make sure live advantage access publiclyowned power mosey said washington post company
Normal,sarahjoy hunternaenron john sarahjoy hunternaenronenron lawsuit sarahjoy mike golden john pattillo
Normal,john arnoldhouect plants shut sell energy plants shut
Normal,know jennifer shipos john thanks youre best
Normal,idea amount switching gas equivalents implied demand resid equate jennifer fraser john arnoldhouectect apis ja see note switching hard monitor distiallte switching absorbed incessant arrival european cargoes hope guys better numbers end week jennifer fraserhouect alex mcleishenron london jennifer sarah mulhollandhouectect apis pira report attached bit uninspired week like stats crude went back usual pattern built mbbls opposed implied draw excl spr although half padd perhaps surprisingly runs noncdu gasoline bore brunt output drop result distillate demand main factor watch fall much kbd another weak import showing prevented build cold weather switching definitely impact demand well last years yk inflated levels draw low sulphur material padd still suffered kbbls drop heating oil stocks however sems building padd gasoline stocks build interestingly blending components finished material evidence high gas prices impacting production stocks rose padd almost amount fell padd imports strong however kbd real shoker resid demand kbd incredibly high number clear evidence repeated next week switching
Normal,thx jeanie slone john arnoldhouectect confidential employee informationdutch quigley dutch requested meeting today gave scoop promotion followup meeting first week jan ok everything let know need anything else jeanie slonehouect jeanie slone john arnoldhouectect ted c blandhouectect david oxleyhouectect confidential employee informationdutch quigley john discussed earlier ena hr working aa program develop process placing sr spec associate titles unfortunately process finalized dutch yet associate ted finalizing process week likely require dutch interview commercial managers outside ena additionally two sr spec gas trading floor similar situations discussing promotion meeting held first week jan would like handle consistently planned include dutchs promotion discussion would recommend hold title change dutch meeting manage promotions process per message attached dutch believes already received title change please clarify situation earliest convenience need assistance please let know apologize confusion previous discussions please contact questionsconcerns jeanie slonehouect peoplefinderenron sent felicia buenrostroenron dutch jeanie slonehouectect peoplefinder feedback dutch unfortunately cannot make change please contacct hr rep jeanne slone hr rep change title thanks felicia dutch people peoplefinder feedback job title needs updated associate dutch
Normal,program steno offices like ones desk
Normal,john arnoldhouect enron north america corp frank hayden enron john j lavoratocorpenronenron john arnoldhouectect mike maggic
Normal,andy spoke guy named neil hanover fund trader company london asked head eol marketer give call setting system help number john
Normal,please remind ina rangel matthew lenharthouectect kenneth shulklapperhouectect jay reitmeyerhouectect tori kuykendallhouectect paul luccinaenronenron barry tycholiznaenronenron randall l gayhouectect patti sullivanhouectect jane m tholthouectect monique sanchezhouectect keith holsthouectect mike grigsbyhouectect phillip allenhouectect john arnoldhouectect mike maggicorpenronenron larry maycorpenronenron dutch quigleyhouectect flu vaccinations nurse health center tuesday december give flu vaccinations anyone interested eb tuesday cost free enron employees contract employess
Normal,called theyre vacation two weeksthat sucks jennifer white john o come ye fabulous ok dont twist arm hours cant wait jen john wrote hey interest seeing cirque du soleil saturday get free zdnet onebox free voicemail email fax one place sign today
Normal,hey interest seeing cirque du soleil saturday
Normal,jennifer spoke lee jackson enron plastics petrochemicals regard universal studios feel universals plastic spend would range group would consider prospect lee said main clients chemical companiesproducers mentioned typical usage would billion lbsyr polymers mm lbsyear polymers large users also briefly mentioned epp possibly coming overview training us mentioned sarahjoy said would schedule something alan engberg beginning next year colleen
Normal,lexmark solution services intro gss bd gabrielle herring district services manager st line possibly john niegos lexmark rep covering enron interested establishing wgss bus dev anticipation competing future opportunity restaurant tbd hard stop gss bd attendees possible j medcalf c koenig maybe j youngflesh
Normal,jennifer talked john doesnt know pcc done ees ill wait hear back peter eichler investigations company gets answer back us sarahjoy sarahjoy hunternaenron peter eichler please respond enron john ees contact pcc ball valves deal sarahjoy picked voice mail forwarding byron gaddiss email response question pcc working ees let stress working anyone john hopefully enron get pcc ball valves approved international use enron providing byron gaddis email address portland corp hq familiar issue may able provide name ees pcc working conclude agreement energynote activity covered conf agreement protect pcc data addition byron curious possible need blades mechanism go acquire would like fall love world class ball valves pcc ball valves hence putting approved supplier list also love emergency shutdown systems pipelines barber industries feeling smitten find way onto approved list john information packages companies product lines signing milan italywhere living breathing ball valves week shipments units going transgaz romanian russian pipeline well units turkish pipeline going pete original message peter eichler mailto sent wednesday december sarahjoy enron john pcc ball valves aldo bargeri smgr pcc ball valves roberto bartolena ees contact pcc ball valves deal sarahjoy person working enron ball valves john enron come pcc ball valves outside milan italy quality audi proposed john correct people contact roberto bartolena managing director phone number email aldo bargeri sales mgr phone number email look forward pcc bv becoming approved supplier international work pete original message sarahjoy sent wednesday december ees contact pcc ball valves deal pete work john enron corporation global strategic sourcing asked follow regarding working ees pcc ball valves deal thanks letting know sarahjoy sarahjoy hunternaenron john sarahjoy hunternaenronenron update document link sarahjoy hunter petes number thanks jw sarahjoy hunter john willnaenronenron update j peter eichler enron john update please respond peichler john since last met letter intent signed pcc ees enron energy services heard ourbyron gaddis trying reach y ideas might large structural parts remember titanium casting capability jet engine turbine blades well generator turbine blades case definitely want make sure pcc ball valves international nonusa project ball valve supplier gas pipelines get distinction pete
Normal,thanks john im conference call subsequent internal fedex meeting held id like join either way look forward staying loop appreciate sarahjoy sarahjoy hunternaenron john sarahjoy hunternaenronenron december update enron fyi jw john willnaenron carmen perez john clint december update enron today richard roberts fedex senior attorney notified following billy mike golden managing director field facility management received call john patillo mr golden process returning call approximately depending two discussed determine fedex needs hold conference call discuss conference call needed occur soon possible attendees fedex employees follows carmen perez corporate account executive billy m golden gary stoops managing director supply chain management richard roberts fedex holds conference call determined fedex commercial legal needs meet enron commercial legal understand resolution take place prior december fedex may enrons carrier regards carmen perez
Normal,great thank heads dw please take look guys find background info mh jennifer medcalfenron matt harrisenron communicationsenron communications crosssell opportunity matt spoken mark part gss organization going pursue first year mark relationship president requisite meeting discuss opportunity jennifer stewart medcalf senior director business development global strategic sourcing jennifer medcalfnaenron mark hudgens jennifer medcalfnaenronenron john gillespiecorpenronenron crosssell opportunity signed contract requisite technology monday night provide electronic cataloging tools sap system theyre replacing itechnologies products currently place requisite hosts catalogs many major companies digital marketplaces offices westminster co toronto john discussed opportunities tuesday may one ebs ees probably less likely may worth investigation know vp sales north america let know youre interested pursuing thanks mark hudgens enron global strategic sourcing director ecommerce content development cellular mark
Normal,action items include additional ees enron corp conferences trade credits may applicable identify cash spend estimates existing new spend categories assigned tracy ramsey carrie blaskowski janelle daniel date cash spend estimates meeting spend meeting planning represents additional te costs enron spent approximately m meetings date least one enron meeting held offsite every workday year ees te spend jan aug m estimated meeting planning spend corp te spend jan aug m estimated meeting planning spend note estimates include food beverages golf spa etc please let know ifyou questions tracy x
Normal,dear jennifer thank hosting brown bag lunch session yesterday presentation informative believe led greater understanding business development within gss personal level interested continental deal would like read white paper postmortems analysis deal closes also thank taking active role mornings brown bag felt like lent additional credibility experience enron answered inevitable whats questions sincerely jim wininger
Normal,dell enron clickathome order confirmation thank enron clickathome order please read retain email records contains important information relating order used future communications dell dell customer number order number total pocket amount total pocket amount includes upgrade costs shipping taxes online sales point contact assist order needed office hours monday friday ampm central standard time reach office calling email estimated ship date estimate order shipped although anticipate delay order cannot guarantee shipping date occasionally run unexpected delays manufacturing order shipped dells terms conditions sale found total satisfaction policy wish cancel order reason within days well refund amounts paid minus shipping costs questions asked responsible cost shipping system back us check order status would like check status order please call dells automated order status inquiry system visit dells order status page also register dell email order shipped going reach technical support representative received equipment need contact dell technical support representative please call option asked give service tag number service tag number five digit alphanumeric number written white bar code label back system please number ready contact technical support representative thank participating dell enron clickathome program pleasure work sincerely jerome alder dell sales rep epp ext email
Normal,noticed missed jim course attendance colleen koenignaenron colleen koenig jennifer medcalfnaenronenron james winingernaenronenron attendees brown bags gss bd brown bag jennifer medcalf jim wininger diane eckels dan coleman bob johansen jim durbin ees capital corp mark hudgens john gillespie norm stevens jim ischy jerry thomas colleen koenig calvin eakins cathy riley karina prizont tom moore sarahjoy hunter raul davila lisa honey jody clement jeff yougflesh experience enron carrie robert jeff youngflesh cathy riley lisa honey jim wininger colleen koenig karina prizont mike frost jody clement ron smith david rinehardt jennifer medcalf cheri sublet rick perkins randy lagrimmi norm stevens
Normal,jennifer checked carolyn invoicing conference verified processed colleen
Normal,attending drew ries bob johansen trang dinh george wasaff kelly higgason accepted position work ees effective jan looking new asst gral counsel kim rizzi validated resignation last week hr needs make contact dave schafers office ken smith left company last week pursue new opportunities john circulate memo position open platforms processes staffing juanita andrade candidate selected sr admin asst position leticia flores considered upgrade zhangs group people plan meeting today bob reimer miller kgw rest year derryl lead next mondays meeting new floor tech assistance call resolution center derryl cleaveland cynthia barrows asked bruce contact auto makers options hybrid automobiles dealbench ecommerce conference construction services held week background infrastructure gss provide needed john contact team get input looking use dealbench nuovo pignone phase v units phil foster italy meeting transport cos freemarkets glen meaken started discussions kgw sonoco craig ees engage enron products sonoco offers assist improving operations also looking assistance improve procurement strategy nepco opportunities continue meet greg week nepco europe willing help well analysts revised savings methodology met rick buys group incorporate use origination projects also take look course analysts look analyze new deals outlook migration scheduled dec notes need cleaned john gillespie ibuyit ets steve keans organization hr communications govmt affairs na try contact steve get point person active fronts ebs ees global andersen consulting site ecommerce postponed holidays peregrine talk kgw line kelly higgason kathy clark starts today finalized agreements corestaff ge capital trying close citibank cooper cameron derryl take look contract administration manage area calvin eakins cathy riley contacted prime suppliers nd tier progress mentoring plan formed committee talked tony last week meeting beth week branding mentoring program diversity task force number one issue survey need better job promoting hiring retention women minorities anyone would like view diversity survey results please stop calvins office diversity task force merged vision values task force jennifer medcalf prepare trip report trip europe met brian stanley bringing spend john sheriff asked periodic email update ebs set conference calls shirley mccain cellular beth apollo coming back us etol ebs bmc contact brad sony electronics final negotiation confidentiality agreement energy consumption compaq meeting scheduled sap commerce conference call nothing ebs point sam kemp might opportunity move gss gss representation europe
