Class_Label,cleaned_text
Normal,hey send file produced names shrink little thanks john
Normal,tuesday either time david redmond john arnoldhouectect mike maggicorpenronenron john disturnalcalectect richard lewislonectect peter crillylonectect long term volatility john mike may know recently moved calgary office london office vol curve marked similarly nymex curve front drops much lower level back richard lewis charge uk gas power trading would like discuss rationale behind longer end ng curves vol price could get phone sometime next week monday holiday perhaps open shortly close nymex closes uk time thanks dave
Normal,ina find info ena management committee john
Normal,dave thinking conversation yesterday el paso absent power deal give us physical gas years discounted wacc exchange upfront cash payment ene transaction marktomarket gain us whats difference paying asset rather cash marktomarket gain isnt way generate false pl john
Normal,thanks good time interest john david p dupre john arnoldhouectect mike maggicorpenronenron tickets every receive complimentary tickets astros games enron field various brokers contacts would interested receiving let know david steno
Normal,must nice wall street executive frank f zerilli vacation john office vacationing marthas vineyard family labor day good luck debbytalk sep
Normal,hey thinking ny problemi might answer site lists cheap hotel specials problem wont list wednesday weekend check though reasonable deals john
Normal,thanks project done years ago john sarah wesnerenron john arnoldhouectect dutch quigleyhouectect futures information work dutch may take several days margin financing agreement terms warren tashnek left message today saying soc gen documents coming john arnoldect sarah wesnercorpenronenron dutch quigleyhouectect sarah create spreadsheet summarizing enrons open futures interest broken commodity broker including maintenance initial margin commodities including rates currencies gas crude etc also create list margin financing agreements place rates pay thanks john
Normal,fine ina rangel phillip allenhouectect hunter shivelyhouectect scott nealhouectect fred lagrastahouectect john arnoldhouectect thomas martinhouectect kimberly brownhouectect airam arteagahouectect becky youngnaenronenron laura hardercorpenronenron ena fileplan project needs approval carolyn gilley department head records management group hired firm millican assoicates come compile current archived files suitable fileplan enron given permission firm handle need approval one deal backoffice people assistants compiling information complete project detailed letter firm explaining work please respond approval give complete project thank ina rangel ina rangelhouect sarah bolkenenron sent sara bolkenenron ina rangelhouectect ena fileplan project ina information concerning scope purpose project records information management consultants millican associates hired carolyn gilley enas records manager formulate fileplan enas business records approach taking develop fileplan perform generic inventory ena organizations records generally meet executive usually vice president director manager within group first explain project seek permission perform inventory well ask executive designate someone within hisher area serve working contact contact usually someone familiar departments record manager support staff number reasons working ena fileplan project enron sure know creates volumes paper electronic recordsmuch never captured records retention schedule many departments keeping records well beyond legal retention requirements taking valuable expensive office space fileplan completed document created responsibility long must maintained enron also invested software product called livelink livelink imaging system whereby scan documents index use imaged document viewable computer working copy scanning paper either destroyed transferred offsite storage depending upon retention requirements inventory attempt capture paper electronic records well also try identify computer systems area uses ie msa sap etc inventory painless noninvasive open look file cabinets desk drawers simply interview process contact answers easy simple questions additional questions please feel free give call thank sara bolken x
Normal,sarah create spreadsheet summarizing enrons open futures interest broken commodity broker including maintenance initial margin commodities including rates currencies gas crude etc also create list margin financing agreements place rates pay thanks john
Normal,zf wow would thunk prompt gas zf wide last year hard think better scenario flip rather hard think scenario zf contango couldnt year lot boys max withdrawing storage thats curve told last bid week obviously gas trying come burned incentivize economic player like enron inject problem stick ground pulling g zg back cash getting priced g cashz looks awfully weak thus putting lot pressure zf storage economics always dictate market except maybe latter half winter buyers hj certainly hope anyways agree back half winter strong storage boys withdrawing today buying bottom fishing fg yet going zero john remkts agree janfebi cudnt resist sold little yest prob end buying em back piss away rest month fyiif ever chance speak phone feel free callmy time busy managed paper flow eol dont bother calls occasional email give time respond time im also susprised decjanmad bucks trading ways one cant help wonder given loadsgass crazy westthe called impact husbanding end users yet frontn curve still cant backwardate allindeed makes sprds look rich agaon also curious loan deals pipes work ouut man guys cud really getting troubleanother big reason dec cash hasnt able go janbut think make strong longs back mkt ie taking gas back march april shud keep part curve strong agree cool mantalk later
Normal,jennifer ill f tomorrow thanks john jennifer milligan john arnoldhouectect stock option grant agreement john new generalist human resources team would like deliver stock option grant agreement required deliver documents person please email current eb location call convenient delivery time thanks jennifer x
Normal,im expecting brian hoskins john arnoldhouectect mike maggicorpenronenron larry maycorpenronenron peter f keaveyhouectect john trust set good example us follow contributing gross income dont let us brian john arnold mike maggicorpenronenron larry maycorpenronenron peter f keaveyhouectect brian hoskinshouectect dear fellows please remember fill pledge card united way even dont plan contributing havent done thus far thanks john
Normal,dear fellows please remember fill pledge card united way even dont plan contributing havent done thus far thanks john
Normal,ina vacation fine please put meeting calendar going analyst presentation vanderbilt find put calendar find ena management committee meeting went along title responsibilities schedule meeting tuesday wednesday late afternoon phillip hunter fletch eol thanks john arnoldhouect enron north america corp airam arteaga phillip allenhouectect thomas martinhouectect scott nealhouectect john arnoldhouectect hunter shivelyhouectect sally beckhouectect grant massonhouectect beth perlmanhouectect ted murphyhouectect vladimir gornyhouectect rita hennessynaenronenron cherylene r westbrookhouectect patti thompsonhouectect ina rangelhouectect laura hardercorpenronenron kimberly brownhouectect biweekly meeting please mark calendars following biweekly meeting tuesdays starting august th date tuesday august time location ebc topic var reporting resources meeting questionsconflicts please feel free call thanks rain x
Normal,arnolds worldwide notoriety surprise john buckner thomas john arnoldhouectect matthew arnoldhouectect trading dots time season started saturday ends may im pretty open bring arsenal v liverpool tonite hugh grant neighbors notting hill hes asking arnolds something john arnold john buckner thomaslonectect trading dots time invited john buckner thomas john arnoldhouectect trading dots time brother coming watch premier league
Normal,invited john buckner thomas john arnoldhouectect trading dots time brother coming watch premier league
Normal,hugs kisses john j lavoratoenron john arnoldhouectect xxxx xxx
Normal,due var reasons need sell today vol price going implying enron carry fewer contracts today friday desk net sell today john
Normal,carlos franco shot yesterday instead would won
Normal,hey add whalley andor andy zipper pedrones interview schedule come earlier necessary need talk staying omni cell number john
Normal,please tell hes analyzing bollinger bands john arnoldhouect bob mckinney capstone nat gas intraday update attached please find follow todays natural gas market analysis thanks bob nat gas intraday update doc
Normal,dream laid yesterday day deal checking saturday third eye blind
Normal,j franco wins win loses lose
Normal,john arnoldhouect brenda florescuellarenron brenda florescuellarenron brenda florescuellarenron
Normal,web server noticeably slow today im getting lot bad failed trades seconds behind change price necessarily slower yesterday definitely slower month ago
Normal,zf trading
Normal,thanksanxiously awaiting andy zipperenron john arnoldhouectect yeah yeah know roll phase ii eol options qeued next unfortu ately wish could give hard date hands jay webbs shop pushing hard louise set phase ii priority know sounds like lame excuse dont know else say application built needs tested please dont get frustrated keep pressure us andy
Normal,andy checking options idea rollout date john
Normal,congrats new job
Normal,scott congrats great tech analysis late youve called near perfectly past month john daily charts information contained herein based sources believe reliable represent accurate complete nothing contained herein considered offer sell solicitation offer buy financial instruments discussed herein opinions expressed herein solely author may differ material respects expressed published behalf carr futures officers directors employees affiliates carr futures charts recent version adobe acrobat print clearly adobe acrobat reader higher adobe acrobat reader may downloaded free see attached file ngaspdfsee attached file crudepdf ngaspdf crudepdf
Normal,john arnoldhouect zerilli frank suicide press
Normal,good seats sill available matthew arnold john arnoldhouectect good guess sponsor galleryfurniture bowl tickets available energizer
Normal,able attend errol place thanks john pamela sonnier david p duprehouectect larry joe hunterhouectect dutch quigleyhouectect errol mclaughlincorpenronenron dart arnaezhouectect demarco cartercorpenronenron aneela charaniahouectect theresa broganhouectect shifali sharmanaenronenron bob bowenhouectect john weaklycorpenronenron curtis smithhouectect jeremy wonghouectect jennifer longoriahouectect patricia bloomhouectect bob kleinhouectect gerri gosnellhouectect spencer voskohouectect john wilsonnaenronenron john arnoldhouectect jefferson d sorensonhouectect maria sandovalhouectect carr futures presentation attendance requested carr presentation friday august th c jeff koehler senior vp global client services along scott oblander assistant vp energy division hamilton fonseca vp customer support office friday gentlemen demonstrate carrs electronic clearing capabilities presentation enrons midback office personnel involved exchange traded futures options presentation real time via internet takes approximately hours depending number questions raised lunch served look forward seeing present reason unable attend please inform might order lunch accordingly thank pamela sonnier x
Normal,thx liz m taylor john arnoldhouectect hi johnny yesterday receive message however tickets ill make let know would like attend game liz john arnold liz m taylorhouectect hey extras tonights game john ps hows bowl
Normal,hello checking see things progressing scheduled thanks john vladimir gorny john j lavoratocorpenronenron jeffrey shankmanhouectect john arnoldhouectect debbie r bracketthouectect frank haydencorpenronenron stephen stockhouectect forwardforward vol implementation plan plan action implementation var methodology change related forwardforward volatilities finalize methodology proposed researchmarket risk done testing new methodology natural gas desk excel market risk done get approval methodology change rick buy see draft memo attached john lavorato john sherriff john lavorato comments memo would like run john sherriff develop implement new methodology stage environment researchit test new methodology market risk traders migrate production researchit please let know reasonable meets everyones expectations vlady
Normal,john arnoldhouect zerilli frank david dalessandro email jarnolde
Normal,bnp paribas weekly aga survey good morning weeks stats aga last year yr avg lifetime high lifetime low gas stge yr avg yr avg please estimates noon cst tomorrow thanks embedded image moved file picpcx ce message et toutes les pieces jointes ciapres le message sont etablis lintention exclusive de ses destinataires et sont confidentiels si vous recevez ce message par erreur merci de le detruire et den avertir immediatement lexpediteur toute utilisation de ce message non conforme sa destination toute diffusion ou toute publication totale ou partielle est interdite sauf autorisation expresse linternet ne permettant pas dassurer lintegrite de ce message bnp paribas et ses filiales declinent toute responsabilite au titre de ce message dans lhypothese ou il aurait ete modifie message attachments message intended solely addressees confidential receive message error please delete immediately notify sender use accord purpose dissemination disclosure either whole partial prohibited except formal approval internet guarantee integrity message bnp paribas subsidiaries shall therefore liable message modified picpcx
Normal,hey extras tonights game john ps hows bowl
Normal,yes managed vacation david forsterenron john arnoldhouectect hehub basis sep note sandra brawner managing product today id friday night sound right dave david forstercorpenron david forster john arnoldhouectect hehub basis sep live evening suspended dave
Normal,jp hope things going well im trying get email address new partner tracy forward thx john
Normal,although would prefer see counterparty name failed transactions great importance certainly understand third party system supplying us info andy zipperenron john arnoldhouectect houston street john probably aware click deal houston street whereby eol prices would posted platform initial thought would transparent trading desks wouldnt care whether trade came houston street true quote eol although could make platform name available desired still case except one problem houston street want us reveal counterparty name trader event failed transaction dont know whether issue would like know probably run issue platform deal obvious anonymity reasons would really appreciate thoughtsconcerns andy
Normal,thx phil clifford john arnoldhouectect west africa thought might find interesting looks like heavy tropical wave moving coast
Normal,agreement fine ill mail mark sagel john arnold service agreement john thanks opportunity provide technical service attached agreement covers arrangement let know questions ok please sign fax back look forward working mark sagel psytech analytics agreeenrondoc
Normal,leaving early friday want ill try talk kid minutes around lunch john john arnoldhouect kevin g moore toni grahamcorpenronenronvince j kaminskihouectect mike robertshouectect jose marquezcorpenronenron shirley crenshawhouectect jeffrey shankmanhouectect john arnoldhouectect hunter shivelyhouectect barbara lewishouectect kimberly hillishouectectbetty coneway schedule stephen bennett hello several changes vince kaminski confebc toni graham confebc mike roberts jose marquez lunch mark tawney confebc grant masson confebc stinson gibner confebc maureen raymond confebc hunter shively eb jeff shankman eb john arnold eb please call x questions new information thanks kevin moore
Normal,please take email list mailreply sydney olympics idrc planning attend olympics sydney australia networking opportunity international idrc visitors experience warm aussie hospitality sydney chapter would love offer international idrc members opportunity combine olympics real aussie bush barbeque one national parks close sydney chapter set aside thursday september idrc international wine wisdom event form bush bbq time bbq little informal information sharing warm aussie hospitality let us know contact particular social business interest touch detail contact john fox idrc australia regional director tel email john regards bruce richards australia regional council chair john fox australia regional director visit website news information
Normal,following summary trades ees today buys sells sep day day oct day novmar day day aproct day day total contracts traded thought know john
Normal,hello one feature transferred new stack manager sort counterparty product bottom screen position summary sort product counterparty product would useful replace thanks john
Normal,zf
Normal,hey jps email address john
Normal,john arnoldhouect matthew arnold john arnoldhouectect tom mcquadehouectect wv love story
Normal,john arnoldhouect matthew arnold john arnoldhouectect tom mcquadehouectect wv love story
Normal,john arnoldhouect matthew arnold john arnoldhouectect tom mcquadehouectect wv love story
Normal,john arnoldhouect matthew arnold john arnoldhouectect tom mcquadehouectect wv love story
Normal,trying bet john j lavoratoenron john arnoldhouectect thats cheap
Normal,finejust make sure ensure confidentiality floor compromised let see eol entry screens thanks john david p dupre john arnoldhouectect guest friend prudential securities interested visiting trading floors week capacity back office pru please let know thanks david steno
Normal,john arnoldhouect zerilli frank kelly joseph marcotte tom lynch ju
Normal,john arnoldhouect daily crude nat gas charts nat gas strip matrix
Normal,john arnoldhouect kevin g moore toni grahamcorpenronenronvince j kaminskihouectect mike robertshouectect jose marquezcorpenron
Normal,fyi jan red jan sep
Normal,vlade heard back schedule changing var process please reply john
Normal,fyi jan red jan trading sep
Normal,hey whats update larry mays var issues priority lose lavoratos var soon thanks john
Normal,liz come anytime thanks john liz m taylor john arnoldhouectect als charity time collect john thank sponsoring als lou gehrigs disease need turn funds wednesday july please make check payable mda cash also accepted call ready ill come collect send ebe many thanks liz taylor x ebe john arnold
Normal,thanks john arnoldhouectect fw trading campbell fyi spoke steve seems like successful plan ie get investors give authority trade otc well futures moved plan b take one domestic funds approx mm mgt floor futures otc trading still rating problem enron trying get arrange conference call cfo discuss ways around try week mind left point last time spoke couple months ago seemed stall ill keep chasing per john arnold per seksenyectect fw trading per ive talked several times past told would call experience setting funds two main problems one setting internal systems second credit problems bbb please call introduce thanks john john arnoldhouectect fw trading john answer respond per john arnold per seksenyectect fw trading john arnoldhouect steve list fw trading original message steve list sent monday june trading john hope well houston though would seem baseball team well terrible may close resolving internal issues ceo indicated friday awaiting confirmation seems close credit standing enron chance upgrade well tell status thanks steve list
Normal,remember said reason call bear spreads bring chart fg gh fg tighter anytime since march ff worth amazing
Normal,oak atl bet voided john j lavoratoenron john arnoldhouectect per new england nedet minn buff miami phil clev chic oak jack den kc giantsariz current
Normal,john arnoldhouect kevin g moore vince j kaminskihouectect mike robertshouectect jose marquezcorpenronenron shirley crenshawhou
Normal,frank one likely scenarios var blowout would severe cold front hitting country middle latter part winter circumstance cash may separate prompt futures similar midwest power traded specific days last year prompt futures correlation prompt cash normally strong indicated small var associated spread position currently winter may change another thing keep mind developing scenario assymetric risk presented spread position assuming enter winter normal normal storage levels position long cash short prompt futures long tail positive pl side trade efficient market expected payout payout probabilities may look like following enron north america corp frank hayden enron fletcher j sturmhouectect john arnoldhouectect stress testing rac working developing canned stress tests regarding var example one test could called hurricane prompt month stressed price vols holding inputs constant anyway would like know likelyrealistic stress scenarios think let know frank
Normal,vlady plan looks good please attach time schedule different steps send back thanks john vladimir gorny john j lavoratocorpenronenron ted murphyhouectect vince j kaminskihouectect john arnoldhouectect var methodology change gentlemen plan action moving along var methodology change related forwardforward volatility finalize methodology proposed researchmarket risk determine time period used calculated forwardforward vols vs correlations days vs days stabilize calculation curves time periods curve change based historical prices implying volatility get approval methodology change rick buy see draft memo attached john lavorato john sherriff develop implement new methodology stage environment researchit test new methodology market risk traders migrate production researchit please let know reasonable meets everyones expectations vlady
Normal,vp ena nat gas trading debbie flores james armstronghouectect john arnoldhouectect fall recruiting team listings needing update following information beth miertschins fall recruiting team listings please forward following title company business unitfunction extension location response greatly appreciated debbie flores recruiting coordinator analyst program
Normal,mary agreements acceptable please sign give agreements banc one john mary cook john arnoldhouectect sarah wesnercorpenronenron give agreements banc one received executed counterparts give agreements banc one signature contemplating several executing brokers understanding trades recently pulled banc one therefore agreements may warranted john please advise regarding whether want sign agreements banc one thank mary cook ena legal
Normal,jeff regards antitrust training please schedule least one sessions starts later ensure participation thanks john
Normal,russell risk group frequently uses new counterparty label internal counterparties trading book transaction hedge acquisition paper plant announced recently im sure internal group transaction dutch quigley able help john russell diamond john arnoldhouectect new counterparty transaction john trade came across morning report listed new counterparty bcf swap sep aug give details counterparty thank russell credit
Normal,thanks andy zipperenron john arnoldhouectect version eol mean new version stack manager finished testing today means roll today tomorrow louise wants developed roll plan might slow things bit make excuses serious technical problems new release redesign whole parts back end system problem around many things linked single product stack manager performance obviously serious issue taken us obviously lot longer thought fix think still minor issues discuss get way release mean new version phase ii website version sexy content scheduled cum grano salis roll mid august questions please feel free call andy
Normal,andy new version eol coming soon im waiting put new products comes john
Normal,think youre cheating trying get fixed amount ill give per pin good luck john liz m taylor john arnoldhouectect strike als john please flat amount dont hold pins everyone giving flat amount im bowler liz john arnold liz m taylorhouectect strike als per game point liz m taylor john j lavoratocorpenronenron jeffrey shankmanhouectect kevin m prestohouectect scott nealhouectect gary hickersonhouectect john arnoldhouectect stephen r hornhouectect wes colwellhouectect mark e haedickehouectect paul racicotenron communicationsenron communications jean mrhanaenronenron strike als enronmda beach bowl benefit als research im bowling help strike als lou gehrigs disease sponsored someone else would much like sponsor event takes place july need donations july donation greatly appreciated matched enron many thanks liz
Normal,adams
Normal,per game point liz m taylor john j lavoratocorpenronenron jeffrey shankmanhouectect kevin m prestohouectect scott nealhouectect gary hickersonhouectect john arnoldhouectect stephen r hornhouectect wes colwellhouectect mark e haedickehouectect paul racicotenron communicationsenron communications jean mrhanaenronenron strike als enronmda beach bowl benefit als research im bowling help strike als lou gehrigs disease sponsored someone else would much like sponsor event takes place july need donations july donation greatly appreciated matched enron many thanks liz
Normal,jim list gave list brokers clear brokers clear exclusively clear brokers exclusively trades clear done discretionary tradeby trade basis must floor personnel reverse everything told brokers morning happy john
Normal,jim following authorized floor brokers accept trades man paribas sdi refco carr old fimat group dont know name flatt futures abn thanks john
Normal,frank extra var disappears week must bandaid term var curve expires back board realizing vol credited vol thanks john
Normal,hello recent posting enron bulletin board indicated looking academic tutors may available help nights math please respond details program old kids commitment required etc thanks john arnold
Normal,interesting observationbut im sure agree think consensus opinion anything tcf dangerous entering winter month ago analysts predicting would end injection season around ground recent aga projections seem closer supply gas inelastic price short medium term must look demand side equation market trying price right amount demand mostly lost industrial load fuel switching supplies stored rather burned aga number another data point whether nat gas high enough price enough demand reach comfortable level storage entering winter low aga number indicates havent priced enough demand market must go certainly throws curve bull argument number may function mild weather four day holiday weekend reporting noise rather indicative structural shift supplydemand equilibrium well know lot next two weeks numbers come get two low injections watch enron north america corp frank hayden enron john arnoldhouectect market opinion agas john think agas important bulls bears beginning season agas important framing bull case current expectation go winter stored dont believe additional aga news significantly change expectation however believe bears evidenced today feed heavily bearish aga news bulls bullish aga news juncture believe potent bullish news come physical market weather hope dont mind expressing view point issue thanks frank
Normal,frank following two topics one larry mays book continues run var despite fact pl never close check exotics book positions picked var calcs second looked applying bandaid understating longer term vol problem change formulas john
Normal,margaret imagine information procedures floor extremely confidential look gas market uniquely using different tools anybody else one competitive advantages im hesistant approve use documents external purposes provide information youre trying show target audience format presented may able help john margaret allenenron ann m schmidtcorpenronenron john arnoldhouectect screen shots get computer registered didnt godelete already margaret allencorpenron margaret allen ann m schmidtcorpenronenron john arnoldhouectect screen shots john please look file let know okay us use screen shot monitors commercial please include ann response passing legal since im office ann gets back please run mark taylor okay email final version back crew toyko needs asap thanks margaret margaret allencorpenron kal shah ect margaret allencorpenronenron screen shots margaret critical get john arnolds permission using attached spreadsheet graphs contain curves july th also may want get legal permission mark taylor kal kal shahhouect heather alon kal shahhouectect screen shots hi kal screen shots let know work think may need double check john arnold trader using sure told would okay heather
Normal,good jobive got portfolio cgp keep good work cooper sean el paso energy corporation reports record second quarter earnings per share tuesday july eastern time company press release source el paso energy corporation el paso energy corporation reports record second quarter earnings per share houston july prnewswire el paso energy corporation nyse epg news today announced second quarter adjusted diluted earnings per share increase percent second quarter adjusted diluted earnings per share second quarter results exclude per share onetime mergerrelated items diluted average common shares outstanding second quarter totaled million consolidated adjusted earnings interest expense income taxes ebit second quarter increased percent million compared million yearago period ebit companys nonregulated businesses tripled quarter million represented percent consolidated ebit outstanding growth merchant energy continued strong performance nonregulated segments produced record results said william wise president chief executive officer el paso energy corporation reflecting longstanding strategy building portfolio flexible gas power assets merchant energys earnings continued accelerate second quarter first six months adjusted diluted earnings per share increased percent per share compared first six months consolidated ebit six months excluding nonrecurring items increased percent million compared million yearago period second quarter business segment results merchant energy segment reported record ebit million second quarter compared million period last year million first quarter physical financial gas power portfolio developed past several years creating significant value current volatile energy environment enhanced trading opportunities around asset positions continued strong wholesale customer business management fees project electron companys offbalance sheet vehicle power generation investments contributed record secondquarter performance production segment reported percent increase second quarter ebit million compared million year ago reflecting higher realized gas oil prices lower operating costs following reorganization business weighted average realized prices quarter per million cubic feet mmcf natural gas per barrel oil percent percent respectively yearago levels average natural gas production totaled mmcf per day oil production averaged barrels per day field services segment reported second quarter ebit million nearly double adjusted million increase due primarily higher realized gathering processing margins together acquisition interest indian basin processing plant march second quarter gathering treating volumes averaged trillion btu per day tbtud processing volumes averaged tbtud coming one warmest winters record natural gas transmission segment reported second quarter ebit million compared adjusted million year ago reflecting realization cost savings sonat merger overall system throughput averaged tbtud quarter southern natural gas received federal energy regulatory commission approval comprehensive rate case settlement filed march international segment reported second quarter ebit million compared million higher equity income projects brazil argentina largely offset lower equity earnings companys investment philippines telecom update made substantial progress development telecommunications business el paso global networks said william wise reflecting marketcentric approach developing new businesses named greg g jenkins current president el paso merchant energy head telecommunications business expertise building businesses rapidly commoditizing markets demonstrated merchant energy success provides us key competitive entry point telecommunications marketplace quarterly dividend board directors declared quarterly dividend per share companys outstanding common stock dividend payable october shareholders record close business september outstanding shares common stock entitled receive dividends june billion assets el paso energy corporation provides comprehensive energy solutions strategic business units tennessee gas pipeline company el paso natural gas company southern natural gas company el paso merchant energy company el paso energy international company el paso field services company el paso production company company owns north americas largest natural gas pipeline system terms throughput miles pipeline operations natural gas transmission merchant energy services power generation international project development gas gathering processing gas oil production may stockholders el paso energy coastal corporation overwhelmingly voted favor merging two organizations combined company assets billion one worlds leading integrated energy companies merger expected close fourth quarter year concurrent completion regulatory reviews visit el paso energys web site cautionary statement regarding forwardlooking statements release includes forwardlooking statements projections made reliance safe harbor provisions private securities litigation reform act company made every reasonable effort ensure information assumptions statements projections based current reasonable complete however variety factors could cause actual results differ materially projections anticipated results expectations expressed release company makes statements projections good faith neither company management guarantee anticipated future results achieved reference made companys affiliates securities exchange commission filings additional important factors may affect actual results el paso energy corporation consolidated statement income millions except per share amounts unaudited second quarter ended six months ended june june operating revenues operating expenses cost gas products operation maintenance merger related costs asset impairment charges ceiling test charges depreciation depletion amortization taxes income taxes operating income loss equity earnings income earnings interest expense income taxes charges interest debt expense minority interest income loss income taxes charges income tax expense benefit preferred stock dividends subsidiary income loss extraordinary items cumulative effect accounting change extraordinary items net income taxes cumulative effect accounting change net income taxes net income loss diluted earnings loss per common share adjusted diluted earnings per common share extraordinary items cumulative effect accounting change merger related costs asset impairment nonrecurring charges ceiling test charges gain sale assets resolution regulatory issues proforma diluted earnings loss per common share b reported diluted earnings loss per common share b basic average common shares outstanding diluted average common shares outstanding adjusted diluted earnings per common share represents diluted earnings per share impact certain nonrecurring charges second quarter results exclude merger related charges million pretax million aftertax second quarter results exclude merger related charges million pretax million aftertax gain sale assets million pretax million aftertax resolution regulatory issues million pretax million aftertax yeartodate results exclude extraordinary gain sale east tennessee sea robin systems million aftertax merger related charges million pretax million aftertax yeartodate results exclude cumulative effect accounting change million aftertax merger related charges million pretax million aftertax ceiling test charges million pretax million aftertax gain sale assets million pretax million aftertax resolution regulatory issues million pretax million aftertax b proforma diluted loss per common share reflects reported diluted earnings per share assumes dilution reported diluted loss per common share assume dilution dilution would reduce amount loss per share source el paso energy corporation email files transmitted el paso energy corporation confidential intended solely use individual entity addressed received email error please notify sender
Normal,per give campbell fund readonly access eol may speed process see trade premarket john
Normal,adams bot
Normal,spoke vlady afternoon regarding alternative var methodologies think changing riskmetrics historical var system defendable objective provide consistent results create realistic results understand vince similar opinion john
Normal,gregory carrawayenron john arnoldhouectect time festivities begin
Normal,gregs always vacation need teach work habits next tuesday work john liz m taylor john arnoldhouectect hi john greg mary vacation week germany may put calendar tuesday next week greg travel philly monday liz john arnold liz m taylorhouectect hey greg fit minutes tomorrow afternoon secret admirer
Normal,ill send invites whats location gregory carrawayenron john arnoldhouectect thank invitation would love attend would like invite wife would ok also could tell mercantile bar located thank
Normal,im free today vladimir gorny john arnoldhouectect tanya tamarchenkohouectect frank haydencorpenronenron forwardforward vol john per jeffs request research market risk groups conducted extensive analysis forwardforward vol methodology used valueatrisk calculation analyzed compared two methodologies existing methodology based forward implied vols alternative methodology based historical vols would like schedule minutes walk pros cons methodology get input vlady
Normal,hello bill perkins small ventures usa party saturday mercantile bar downtown rented place band open bar usually pretty fun asked give invite appreciation work youve done interest ccmail whether need one two invites john
Normal,hey greg fit minutes tomorrow afternoon secret admirer
Normal,per ive talked several times past told would call experience setting funds two main problems one setting internal systems second credit problems bbb please call introduce thanks john john arnoldhouectect fw trading john answer respond per john arnold per seksenyectect fw trading john arnoldhouect steve list fw trading original message steve list sent monday june trading john hope well houston though would seem baseball team well terrible may close resolving internal issues ceo indicated friday awaiting confirmation seems close credit standing enron chance upgrade well tell status thanks steve list
Normal,world cup germany boo
Normal,dinner tonitebirthday boy
Normal,hey hope youre enjoying holidays dont cell phone call get bored week sorry didnt return call monday ill big d reach cell better yet adios amigos john
Normal,please top level following pl book market settled limit end day position amount settle estimation total amount v x z f
Normal,andy zipperenron john arnoldhouectect options stuff pick time wednesday come take look options manager good th andy
Normal,andy sorryi vacation last week fell behind email anytime want talk fine ill around today works john andy zipperenron john arnoldhouectect options stuff john id like chance review assumptions options manager yes still schedule well discuss issues related putting enrons prices platforms time monday would work best let know andy
Normal,steve good hearing hope going well gave name per sekse new york office deals couple hedge funds currently business addressed obstacles face counterparties vacation week call next week problems concerns feel free call john steve list fw trading original message steve list sent monday june trading john hope well houston though would seem baseball team well terrible may close resolving internal issues ceo indicated friday awaiting confirmation seems close credit standing enron chance upgrade well tell status thanks steve list
Normal,euro portugal
Normal,hey liz thanks letting use phone real lifesaver brother nokia world phone trip seemed work better got reception places mine userfriendly different topicgreg talked upgrading first class flight december australia talked agreeing pay half cliff found funny agreed pay half havent expensed yet im barbara send thanks john liz m taylor john arnoldhouectect world phone john testing nextel phone company usage think phone liz
Normal,john arnoldhouect steve list fw trading original mes
Normal,thank veryvery much love john liz m taylor ina rangelhouectect john arnoldhouectect pleasepleaseplease ina johnny favorite trader use world phone time leaving tomorrow long gone ill get everything late afternoon many thanks liz ina rangel liz m taylorhouectect pleasepleaseplease need help possible john arnold traveling europe tommorrow asked get world phone called nextel houston cellular gte noone help tommorrow remember said turned phones suggestions advice ina
Normal,paribas futures weekly aga survey good morning reminder get aga estimates noon est cst today last year thanks michael byrne paribas futures message confidential contents constitute commitment bnp paribas except provided written agreement bnp paribas unauthorised disclosure use dissemination either whole partial prohibited intended recipient message please notify sender immediately ce message est confidentiel son contenu ne represente en aucun cas un engagement de la part de bnp paribas sous reserve de tout accord conclu par ecrit entre vous et bnp paribas toute publication utilisation ou diffusion meme partielle doit etre autorisee prealablement si vous netes pas destinataire de ce message merci den avertir immediatement lexpediteur
Normal,vlady add portfolios july chicago basis july panhandle basis june henry hub cash june henry hub cash july futures thanks john john arnoldhouectect john assume atthemoney straddles please give us deltas gammas see tomorrow vlady john arnold vladimir gornyhouectect vlady preparation discussion tomorrow run var numbers miniportfolios portfolio november nymex december nymex july nymex straddles july nymex july nymex august nymex july socal basis july chicago basis july michcon basis july henry hub index july chicago basis separate portfolios im trying check var numbers make logical sense thanks john
Normal,eat shit john j lavoratoenron john arnoldhouectect football bets minn buff phil indi cinnci det clev den dall jack
Normal,yes john arnoldhouectect john assume atthemoney straddles please give us deltas gammas see tomorrow vlady john arnold vladimir gornyhouectect vlady preparation discussion tomorrow run var numbers miniportfolios portfolio november nymex december nymex july nymex straddles july nymex july nymex august nymex july socal basis july chicago basis july michcon basis july henry hub index july chicago basis separate portfolios im trying check var numbers make logical sense thanks john
Normal,vlady preparation discussion tomorrow run var numbers miniportfolios portfolio november nymex december nymex july nymex straddles july nymex july nymex august nymex july socal basis july chicago basis july michcon basis july henry hub index july chicago basis separate portfolios im trying check var numbers make logical sense thanks john
Normal,tickets requisitioned englandgermany
Normal,john arnoldhouect tanya tamarchenko john arnoldhouectect grant massonhouectect using new ff vols hi john following
Normal,tanya friday emailed new vol curve use var testing impression could apply vol curve price book storage book new experimental var number monday received response please reply status project john
Normal,please use vol curve dry run figure var book ng price jims book storage communicate results thanksjohn
Normal,meet today
