Class_Label,lemmatized_tokens,html_tag_count,css_tag_count,spam_phrase_count,link_count,grammar_error_count,misspelled_word_count
Normal,"['operating', 'statement', 'tomorrow', 'morning', 'doctor', 'think', 'place', 'much', 'could', 'get', 'stagecoach', 'still', 'appraisal', 'could', 'valued', 'cap']",0,0,1,0,3,4
Normal,"['draft', 'partnership', 'agreement', 'construction', 'contract', 'key', 'business', 'point', 'investment', 'loan', 'prime', 'rate', 'construction', 'contract', 'cost', 'plus', 'million', 'investor', 'loan', 'construction', 'profit', 'party', 'vote', 'major', 'decision', 'split', 'favoring', 'investor', 'regard', 'construction', 'contract', 'concerned', 'getting', 'solid', 'line', 'line', 'cost', 'estimate', 'clearly', 'cost', 'need', 'mechanism', 'track', 'actual', 'expense', 'would', 'like', 'oversee', 'bookkeeping', 'builder', 'would', 'invoice', 'within', 'hour', 'also', 'would', 'want', 'access', 'account', 'partnership', 'could', 'see', 'check', 'clearing', 'invoice', 'let', 'know', 'draft', 'agreement', 'issue', 'may', 'need']",0,0,2,0,4,12
Normal,"['j', 'alan', 'bill']",0,0,2,0,6,13
Normal,"['north', 'corp', 'frank']",0,0,1,0,3,12
Normal,"['send', 'forward', 'appropriate', 'trader', 'many', 'list', 'individually']",0,0,2,0,1,1
Normal,"['jeff', 'target', 'get', 'back', 'stage', 'therefore', 'could', 'take', 'sale', 'price', 'carry', 'second', 'note', 'would', 'still', 'require', 'cash', 'buyer', 'broker', 'fee', 'title', 'policy', 'would', 'net', 'around', 'cash', 'go', 'ahead', 'negotiate', 'buyer', 'strike', 'deal', 'higher', 'term', 'st', 'want', 'give', 'new', 'buyer', 'quick', 'look', 'deal']",0,0,4,0,1,10
Normal,"['jeff', 'willing', 'guarantee', 'refinance', 'st', 'lien', 'stage', 'year', 'drop', 'rate', 'note', 'point', 'several', 'reason', 'wont', 'commit', 'exposure', 'interest', 'fluctuation', 'large', 'cash', 'reserve', 'limited', 'financial', 'resource', 'buyer', 'three', 'biggest', 'concern', 'willing', 'lower', 'second', 'note', 'buyer', 'choice', 'term', 'year', 'note', 'come', 'due', 'long', 'time', 'buyer', 'may', 'sold', 'property', 'interest', 'rate', 'may', 'lower', 'bending', 'backwards', 'make', 'deal', 'work', 'attractive', 'second', 'note', 'refinance', 'pushing', 'far', 'clarify', 'date', 'contract', 'effective', 'date', 'day', 'earnest', 'money', 'feasibility', 'study', 'complete', 'hopefully', 'buyer', 'live', 'term', 'got', 'new', 'buyer', 'cant', 'come', 'term', 'first', 'buyer', 'get', 'list', 'call', 'later', 'today']",0,0,5,0,1,7
Normal,"['raised', 'issue', 'sally', 'beck', 'larry', 'going', 'spend', 'time', 'see', 'live', 'without', 'report', 'also', 'help', 'way']",0,0,1,0,1,1
Normal,"['c', 'larry', 'book', 'daily']",0,0,2,0,3,15
Normal,"['bob', 'regarding', 'contribution', 'west', 'desk', 'year', 'effort', 'deserve', 'recognition', 'award', 'stepped', 'fill', 'gap', 'left', 'randy', 'gay', 'personal', 'leave', 'together', 'group', 'month', 'working', 'day', 'week', 'time', 'always', 'first', 'one', 'office', 'time', 'frequently', 'would', 'work', 'prepare', 'daily', 'operation', 'package', 'trader', 'came', 'depend', 'information', 'provided', 'information', 'extremely', 'critical', 'year', 'due', 'pipeline', 'explosion', 'size', 'west', 'desk', 'position', 'please', 'call', 'discus', 'cash', 'award']",0,0,3,0,3,5
Normal,"['lucy', 'please', 'fix', 'balance']",0,0,1,0,1,16
Normal,"['lucy', 'please', 'fix', 'balance', 'rent', 'due', 'column', 'question', 'last', 'week', 'rent', 'nothing', 'going', 'look', 'like', 'short', 'still', 'little', 'deposit', 'switched', 'weekly', 'nothing', 'week', 'spoke', 'jeff', 'smith', 'think', 'set', 'messenger', 'trying', 'insult', 'let', 'jeff', 'know', 'try', 'meet', 'prospective', 'buyer', 'come', 'see', 'property', 'occasionally', 'buyer', 'might', 'stop', 'buy', 'without', 'jeff', 'show', 'around', 'let', 'know', 'nice', 'quiet', 'well', 'place', 'regarding', 'raise', 'week', 'plus', 'apartment', 'pay', 'right', 'pay', 'last', 'year', 'quickly', 'could', 'make', 'end', 'meet', 'think', 'wage', 'equate', 'fair', 'wade', 'continue', 'improve', 'property', 'need', 'try', 'improve', 'property', 'tenant', 'reputation', 'apartment', 'looking', 'better', 'better', 'yet', 'turnover', 'increasing', 'remember', 'manager', 'need', 'set', 'example', 'tenant', 'hard', 'tell', 'tenant', 'supposed', 'extra', 'people', 'move', 'lease', 'manager', 'houseful', 'guest', 'realize', 'lot', 'issue', 'taking', 'son', 'doctor', 'daughter', 'need', 'put', 'hour', 'working', 'office', 'property', 'office', 'unless', 'running', 'errand', 'property', 'upset', 'raise', 'answer', 'time', 'look', 'later', 'year', 'talk', 'later', 'call', 'weekend']",0,0,3,0,3,24
Normal,[],0,0,1,0,1,13
Normal,"['would', 'like', 'go', 'meeting', 'arrange', 'larry', 'sally', 'c', 'm', 'book', 'daily', 'option', 'book', 'might', 'aware', 'book', 'pipe', 'option', 'book', 'forced', 'system', 'problem', 'stay', 'night', 'night', 'order', 'book', 'rotate', 'west', 'desk', 'soon', 'think', 'need', 'discus', 'two', 'person', 'book', 'order', 'bring', 'work', 'load', 'sustainable', 'level', 'id', 'like', 'meet', 'discus', 'issue', 'please', 'let', 'know', 'time', 'fit', 'schedule', 'thanks', 'larry']",0,0,2,0,8,27
Normal,"['hour', 'hand', 'need', 'find', 'solution', 'let', 'meet', 'ass', 'issue']",0,0,1,0,1,0
Normal,"['got', 'let', 'know', 'guess', 'work', 'finer', 'point', 'next', 'week', 'bank', 'dealing', 'auditor', 'week', 'unfortunately', 'hear', 'week', 'promising', 'feedback', 'let', 'know', 'soon', 'hear']",0,0,2,0,1,1
Normal,"['probability', 'building', 'house', 'year', 'increasing', 'slightly', 'different', 'plan', 'many', 'design', 'item', 'could', 'work', 'plan', 'previously', 'leaning', 'towards', 'plan', 'two', 'wing', 'covered', 'courtyard', 'center', 'one', 'wing', 'would', 'kitchen', 'plus', 'master', 'bedroom', 'downstairs', 'bedroom', 'laundry', 'room', 'upstairs', 'wing', 'would', 'garage', 'downstairs', 'game', 'room', 'room', 'upstairs', 'plan', 'still', 'number', 'room', 'plan', 'courtyard', 'pool', 'center', 'plan', 'promote', 'outdoor', 'living', 'orient', 'house', 'garage', 'face', 'west', 'center', 'courtyard', 'would', 'covered', 'metal', 'roof', 'skylight', 'metal', 'post', 'two', 'wing', 'single', 'slope', 'roof', 'connected', 'center', 'building', 'dont', 'know', 'imagine', 'house', 'trying', 'describe', 'would', 'like', 'come', 'visit', 'month', 'would', 'work', 'would', 'like', 'drive', 'afternoon', 'around', 'would', 'like', 'see', 'progress', 'house', 'tour', 'one', 'didnt', 'time', 'bring', 'detailed', 'drawing', 'new', 'plan', 'call', 'let', 'know', 'would', 'work', 'home', 'work', 'p', 'channel', 'ran', 'story', 'yesterday', 'home', 'kingwood', 'poisonous', 'strain', 'mold', 'growing', 'wall', 'try', 'call', 'station', 'get', 'full', 'story', 'would', 'make', 'good', 'case', 'breathable', 'wall']",0,0,2,0,4,13
Normal,"['thats', 'twice', 'valuable', 'car', 'cant', 'get', 'used', 'one']",0,0,1,0,0,3
Normal,"['nice', 'much', 'trying', 'keep', 'economy', 'going']",0,0,1,0,1,2
Normal,"['testing', 'sell', 'low', 'buy', 'high', 'testing']",0,0,1,0,1,12
Normal,"['available', 'today']",0,0,1,0,0,3
Normal,"['jeff', 'write', 'stage', 'thing', 'think', 'operating', 'expense', 'include', 'material', 'maintenance', 'repair', 'plus', 'full', 'time', 'maintenance', 'man', 'mean', 'extra', 'labor', 'cost', 'repair', 'unit', 'lot', 'time', 'spent', 'repair', 'outside', 'management', 'firm', 'going', 'full', 'time', 'manager', 'prior', 'manager', 'interest', 'another', 'alternative', 'would', 'hire', 'male', 'manager', 'could', 'make', 'ready', 'lawn', 'care', 'turn', 'management', 'company', 'could', 'surely', 'reduce', 'cost', 'full', 'time', 'manager', 'considering', 'necessarily', 'want', 'ultra', 'conservative', 'use', 'getting', 'cash', 'priority', 'willing', 'structure', 'deal', 'minimum', 'cash', 'note', 'actually', 'attractive', 'see', 'job', 'doesnt', 'give', 'time', 'manage', 'property', 'property', 'definitely', 'time', 'return', 'justify', 'effort', 'sale', 'price', 'st', 'lien', 'lien', 'transfer', 'fee', 'cash', 'st', 'lien', 'lien', 'cash', 'flow', 'cash', 'cash', 'number', 'conservative', 'come', 'cash', 'cash', 'return', 'would', 'like', 'doesnt', 'reflect', 'additional', 'profit', 'opportunity', 'selling', 'property', 'next', 'year', 'higher', 'price', 'want', 'reconsider', 'let', 'know']",0,0,5,0,1,17
Normal,"['j', 'alan', 'bill']",0,0,2,0,6,15
Normal,"['lucy', 'latest', 'write', 'note', 'going', 'issue', 'need', 'help', 'deal', 'send']",0,0,2,0,1,3
Normal,"['j', 'alan', 'bill']",0,0,2,0,6,13
Normal,"['proposal', 'send', 'response', 'evening']",0,0,1,0,0,1
Normal,"['restock', 'option', 'inform']",1,0,1,0,3,15
Normal,"['jeff', 'good', 'news', 'stage', 'would', 'like', 'get', 'sold', 'end', 'march', 'stagecoach', 'look', 'like', 'need', 'get', 'around', 'dont', 'need', 'cash', 'right', 'could', 'get', 'personal', 'guarantee', 'work', 'partnership', 'transfer', 'would', 'definitely', 'willing', 'carry', 'second', 'lien', 'understand', 'second', 'lien', 'going', 'number', 'get', 'place', 'sold', 'next', 'fifteen', 'minute', 'however', 'concerned', 'way', 'shown', 'lucy', 'show', 'good', 'idea', 'need', 'meet', 'buyer', 'take', 'trip', 'get', 'property', 'dad', 'doesnt', 'time', 'dont', 'trust', 'lucy', 'wade', 'show', 'correctly', 'would', 'prefer', 'show', 'operating', 'statement', 'complete']",0,0,3,0,5,9
Normal,"['investment', 'builder', 'profit', 'c']",1,0,4,0,1,12
Normal,"['hear', 'bank', 'best', 'number', 'time', 'reach', 'work', 'cell', 'home', 'home', 'work', 'usually', 'work', 'otherwise', 'try', 'home', 'cell', 'number', 'work', 'cell', 'home']",0,0,1,0,2,10
Normal,"['dexter', 'receive', 'guest', 'id', 'shortly']",0,0,1,0,1,1
Normal,"['lucy', 'final', 'save', 'question', 'pay', 'anything', 'even', 'want', 'biweekly', 'need', 'pay', 'beginning', 'two', 'week', 'period', 'going', 'gilbert', 'late', 'file']",0,0,1,0,3,14
Normal,"['jed', 'understand', 'regarding', 'telephone', 'interview', 'discus', 'trading', 'opportunity', 'sending', 'message', 'schedule', 'interview', 'please', 'call', 'time', 'would', 'convenient', 'look', 'forward', 'speaking', 'west', 'gas', 'trading']",0,0,2,0,0,2
Normal,"['griff', 'dexter', 'past', 'helpful', 'fair', 'index', 'border', 'please', 'guest', 'password', 'sooner', 'better', 'underway', 'dexter', 'access', 'wondering', 'could', 'trouble', 'another', 'guest', 'id', 'previous', 'month', 'u', 'go', 'set', 'index', 'appreciate', 'help', 'dexter']",0,0,1,0,13,22
Normal,"['h', 'foster', 'status', 'negotiation']",0,0,2,0,4,15
Normal,"['sound', 'like', 'opportunity', 'land', 'couple', 'analyst', 'fill', 'gap', 'remember', 'rotation', 'last', 'one', 'year', 'want', 'interviewer', 'marc', 'de', 'la', 'mark', 'v', 'l', 'w', 'timothy', 'j', 'barry', 'frank', 'w', 'carl', 'd', 'larry', 'c', 'brad', 'c', 'ben', 'w', 'j', 'mike', 'analyst', 'interview', 'analyst', 'associate', 'program', 'recognize', 'many', 'analyst', 'need', 'need', 'immediately', 'anticipate', 'many', 'new', 'analyst', 'joining', 'summer', 'late', 'may', 'august', 'felt', 'necessary', 'address', 'immediate', 'need', 'recruiting', 'event', 'event', 'inviting', 'approximately', 'candidate', 'forward', 'note', 'potential', 'interviewer', 'manager', 'conduct', 'first', 'round', 'interview', 'morning', 'second', 'round', 'interview', 'afternoon', 'need', 'interviewer', 'commit', 'either', 'morning', 'afternoon', 'complete', 'session', 'please', 'submit', 'response', 'button', 'update', 'calendar', 'date', 'addition', 'need', 'group', 'current', 'need', 'commit', 'taking', 'one', 'analyst', 'extended', 'offer', 'thanks', 'advance', 'thank']",0,0,3,0,36,57
Normal,"['nick', 'specific', 'program', 'recruit', 'train', 'mentor', 'new', 'trader', 'gas', 'power', 'desk', 'trading', 'track', 'program', 'ted', 'bland', 'resume', 'give', 'call', 'fill', 'detail', 'program']",0,0,2,0,1,3
Normal,"['north', 'corp', 'department', 'sent']",0,0,1,0,3,14
Normal,"['lucy', 'fine', 'weekly', 'switched', 'biweekly', 'two', 'week', 'rent', 'advance', 'instead', 'either', 'need', 'get', 'back', 'schedule', 'let', 'know', 'paying', 'middle', 'two', 'week', 'one', 'week', 'advance', 'big', 'deal', 'clear', 'tenant', 'rent', 'due', 'advance', 'please', 'use', 'one', 'instead', 'one', 'sent', 'morning', 'finally', 'application', 'lease']",0,0,3,0,2,11
Normal,"['harry', 'jeff']",1,0,1,0,4,15
Normal,"['lucy', 'week', 'still', 'question']",0,0,1,0,1,4
Normal,"['larry', 'met', 'banker', 'interested', 'project', 'need', 'following', 'financial', 'statement', 'plus', 'last', 'two', 'year', 'tax', 'return', 'builder', 'resume', 'listing', 'similar', 'project', 'banker', 'could', 'pull', 'together', 'proposal', 'interested', 'loan', 'would', 'want', 'come', 'see', 'site', 'want', 'overnight', 'document', 'along', 'send', 'home', 'office', 'smith', 'ebb', 'broker', 'number', 'want', 'call', 'send', 'document', 'directly', 'sound', 'like', 'attorney', 'drafting', 'framework', 'partnership', 'agreement', 'would', 'like', 'nail', 'outstanding', 'business', 'point', 'soon', 'possible', 'please', 'call', 'update']",0,0,1,0,1,11
Normal,"['travis', 'response', 'request', 'gas', 'draft']",0,0,1,0,3,15
Normal,"['lucy', 'actual', 'utility', 'bill', 'versus', 'cap', 'collect', 'overage', 'let', 'discus', 'remember', 'bill', 'august', 'usage', 'date', 'much', 'bill', 'get', 'need']",0,0,1,0,1,3
Normal,"['city', 'star', 'date', 'natural', 'gas', 'price', 'rose', 'trader', 'new', 'york', 'mercantile', 'exchange', 'kept', 'one', 'eye', 'weather', 'forecast', 'another', 'weekly', 'gas', 'storage', 'number', 'storage', 'figure', 'utility', 'withdrawing', 'huge', 'amount', 'gas', 'forecast', 'frigid', 'weather', 'trader', 'put', 'two', 'together', 'supply', 'crunch', 'drove', 'gas', 'price', 'record', 'height', 'trader', 'time', 'theyre', 'looking', 'forward', 'said', 'trader', 'make', 'market', 'natural', 'gas', 'market', 'response', 'perplexed', 'gas', 'association', 'director', 'gas', 'supply', 'transportation', 'storage', 'number', 'since', 'first', 'view', 'number', 'show', 'situation', 'far', 'reality', 'little', 'dont', 'take', 'time', 'understand', 'said', 'consumer', 'outrage', 'build', 'high', 'heating', 'bill', 'hunt', 'reason', 'culprit', 'within', 'natural', 'gas', 'industry', 'pointing', 'finger', 'wall', 'street', 'senior', 'vice', 'president', 'utility', 'recently', 'stepped', 'industry', 'conference', 'blamed', 'market', 'speculator', 'rise', 'gas', 'price', 'firm', 'belief', 'today', 'gas', 'price', 'told', 'trade', 'magazine', 'public', 'utility', 'fortnightly', 'natural', 'gas', 'spike', 'electric', 'utility', 'crisis', 'six', 'investigation', 'looking', 'power', 'industry', 'closer', 'home', 'observer', 'note', 'utility', 'regulator', 'share', 'blame', 'winter', 'startling', 'gas', 'bill', 'protect', 'customer', 'constituent', 'price', 'spike', 'utility', 'often', 'acquiescence', 'regulator', 'take', 'precaution', 'contract', 'hedging', 'sort', 'price', 'insurance', 'could', 'customer', 'locking', 'gas', 'price', 'passing', 'gas', 'cost', 'control', 'said', 'spokesman', 'gas', 'energy', 'critic', 'say', 'utility', 'responsibility', 'customer', 'there', 'failure', 'risk', 'management', 'utility', 'need', 'change', 'said', 'director', 'gas', 'power', 'service', 'energy', 'security', 'analysis', 'energy', 'consulting', 'firm', 'mass', 'hot', 'topic', 'consumer', 'know', 'one', 'thing', 'certain', 'heating', 'bill', 'sharply', 'many', 'circle', 'little', 'else', 'rev', 'vincent', 'glad', 'tidings', 'assembly', 'god', 'city', 'facing', 'bill', 'heating', 'church', 'double', 'previous', 'bill', 'church', 'member', 'suffering', 'higher', 'bill', 'well', 'collection', 'said', 'might', 'forgo', 'part', 'salary', 'first', 'time', 'church', 'unable', 'meet', 'financial', 'pledge', 'overseas', 'missionary', 'money', 'going', 'heating', 'talk', 'town', 'said', 'year', 'ago', 'wasnt', 'fear', 'wholesale', 'gas', 'price', 'per', 'thousand', 'cubic', 'foot', 'level', 'producer', 'say', 'didnt', 'make', 'drill', 'gas', 'utility', 'even', 'cutting', 'gas', 'price', 'customer', 'trouble', 'brewing', 'spring', 'gas', 'price', 'per', 'thousand', 'cubic', 'foot', 'utility', 'beginning', 'buy', 'gas', 'put', 'storage', 'winter', 'dip', 'fall', 'price', 'early', 'price', 'per', 'thousand', 'cubic', 'foot', 'federal', 'energy', 'information', 'administration', 'sufficient', 'tight', 'gas', 'supply', 'heating', 'bill', 'would', 'percent', 'percent', 'higher', 'gas', 'coming', 'temperature', 'hit', 'much', 'country', 'city', 'area', 'fear', 'tight', 'supply', 'gas', 'market', 'weather', 'said', 'energy', 'security', 'analysis', 'wholesale', 'price', 'exploded', 'per', 'thousand', 'cubic', 'foot', 'led', 'new', 'york', 'trader', 'natural', 'gas', 'sealed', 'reputation', 'commodity', 'world', 'setting', 'price', 'federal', 'government', 'took', 'cap', 'wellhead', 'price', 'gas', 'float', 'new', 'york', 'mercantile', 'trading', 'contract', 'future', 'delivery', 'natural', 'gas', 'market', 'soon', 'widespread', 'influence', 'gas', 'price', 'future', 'contract', 'bought', 'sold', 'delivery', 'natural', 'gas', 'soon', 'next', 'month', 'far', 'ahead', 'three', 'year', 'supplier', 'lock', 'sale', 'price', 'gas', 'expect', 'produce', 'big', 'gas', 'consumer', 'utility', 'company', 'industry', 'lock', 'pay', 'gas', 'expect', 'use', 'also', 'speculator', 'trade', 'future', 'contract', 'intention', 'actually', 'selling', 'gas', 'often', 'little', 'real', 'knowledge', 'natural', 'gas', 'get', 'right', 'side', 'price', 'trend', 'trader', 'dont', 'need', 'know', 'much', 'gas', 'whatever', 'commodity', 'theyre', 'trading', 'like', 'future', 'gas', 'contract', 'credit', 'leverage', 'add', 'volatility', 'trader', 'ability', 'make', 'lose', 'lot', 'money', 'short', 'time', 'price', 'natural', 'gas', 'future', 'market', 'per', 'thousand', 'cubic', 'foot', 'end', 'month', 'nearly', 'much', 'spark', 'rally', 'came', 'gas', 'association', 'weekly', 'storage', 'number', 'utility', 'buy', 'ahead', 'store', 'much', 'percent', 'gas', 'expect', 'need', 'winter', 'going', 'winter', 'storage', 'level', 'percent', 'average', 'part', 'utility', 'holding', 'hope', 'summer', 'unusually', 'high', 'price', 'would', 'drop', 'still', 'gas', 'association', 'assurance', 'supply', 'would', 'sufficient', 'temperature', 'concern', 'among', 'trader', 'supply', 'could', 'insufficient', 'gas', 'association', 'storage', 'number', 'since', 'first', 'still', 'said', 'association', 'sufficient', 'gas', 'storage', 'utility', 'executive', 'didnt', 'share', 'view', 'vice', 'president', 'gas', 'service', 'said', 'cold', 'snap', 'continued', 'could', 'real', 'problem', 'meeting', 'demand', 'getting', 'worried', 'said', 'suddenly', 'market', 'turned', 'weather', 'turned', 'warmer', 'storage', 'number', 'better', 'future', 'price', 'per', 'thousand', 'cubic', 'foot', 'passing', 'utility', 'said', 'little', 'else', 'price', 'increase', 'fuel', 'cost', 'customer', 'among', 'area', 'utility', 'gas', 'service', 'customer', 'charge', 'month', 'per', 'thousand', 'cubic', 'foot', 'gas', 'energy', 'increase', 'begin', 'chairwoman', 'public', 'service', 'commission', 'said', 'last', 'month', 'utility', 'along', 'wholesale', 'cost', 'little', 'could', 'done', 'besides', 'urging', 'consumer', 'join', 'plan', 'conserve', 'energy', 'gas', 'service', 'small', 'hedging', 'program', 'place', 'save', 'average', 'customer', 'winter', 'gas', 'energy', 'hedging', 'program', 'fall', 'seek', 'extension', 'program', 'decided', 'regulator', 'would', 'guarantee', 'could', 'recover', 'hedging', 'cost', 'utility', 'justify', 'decision', 'left', 'customer', 'high', 'gas', 'bill', 'regulator', 'whether', 'abandon', 'practice', 'utility', 'along', 'fuel', 'cost', 'senior', 'counsel', 'office', 'public', 'counsel', 'said', 'office', 'would', 'ask', 'public', 'service', 'commission', 'perform', 'emergency', 'audit', 'gas', 'energy', 'gas', 'practice', 'consumer', 'taking', 'risk', 'said', 'time', 'consider', 'change', 'reach', 'call', 'send', 'content', 'city', 'star']",0,0,3,0,13,122
Normal,"['message', 'board']",0,0,1,0,1,0
Normal,"['need', 'help']",0,0,1,0,1,0
Normal,"['jeff', 'recent', 'understand', 'another', 'looker', 'went', 'property', 'want', 'hear', 'feedback', 'matter', 'discouraging', 'rest', 'week', 'reach', 'cell', 'phone', 'understanding', 'would', 'statement', 'please', 'send', 'house', 'merlin', 'call', 'necessary', 'get', 'free', 'explorer']",1,0,2,1,6,25
Normal,"['larry', 'wire', 'go', 'today', 'cell', 'phone', 'call', 'issue', 'place', 'call', 'attorney', 'check', 'loan', 'agreement']",0,0,1,0,0,1
Normal,"['lucy', 'many', 'tenant', 'pay', 'week', 'total', 'apartment', 'rent', 'question', 'didnt', 'pay', 'anything', 'record', 'still', 'owe', 'plus', 'rent', 'due', 'short', 'pay']",0,0,2,0,0,17
Normal,"['d', 'steven', 'j']",0,0,1,0,3,13
Normal,"['steven', 'j', 'jeff', 'mark']",0,0,1,0,1,13
Normal,"['thank', 'update', 'please', 'continue', 'include', 'report', 'regarding', 'situation']",0,0,1,0,1,2
Normal,"['please', 'resend', 'first', 'three', 'resume']",0,0,1,0,0,1
Normal,"['bob', 'time', 'tomorrow', 'would', 'good', 'looking', 'plan', 'far', 'need', 'need', 'plasma', 'screen', 'would', 'regular', 'monitor', 'good', 'fraction', 'cost']",0,0,1,0,1,3
Normal,"['north', 'corp', 'analyst', 'rotating']",0,0,1,0,3,14
Normal,['cooper'],0,0,2,0,5,15
Normal,"['key', 'gas', 'contact', 'work', 'home', 'cell', 'x', 'mike', 'x', 'x', 'please', 'call', 'significant', 'development']",0,0,1,0,0,5
Normal,"['lucy', 'apartment', 'new', 'tenant', 'since', 'th', 'running', 'apartment', 'complex', 'motel', 'please', 'update', 'lease', 'information', 'afternoon']",0,0,1,0,1,5
Normal,"['larry', 'want', 'loan', 'wire', 'amount', 'exactly', 'million']",0,0,1,0,0,2
Normal,['thanks'],0,0,1,0,0,0
Normal,"['investment', 'builder', 'profit', 'check', 'math', 'look', 'like', 'builder', 'profit', 'would', 'first', 'year', 'operation', 'permanent', 'would', 'leaving', 'pay', 'st', 'year', 'since', 'almost', 'builder', 'profit', 'time', 'investment', 'feel', 'fair', 'split', 'however', 'think', 'negotiate', 'layer', 'additional', 'equity', 'part', 'construction', 'contract', 'begin', 'construction', 'agreement', 'might', 'look', 'like', 'idea', 'fixed', 'construction', 'profit', 'million', 'builder', 'doesnt', 'benefit', 'higher', 'cost', 'rather', 'equity', 'holder', 'equity', 'meeting', 'time', 'cost', 'original', 'plan', 'phase', 'complete', 'equity', 'budget', 'ahead', 'schedule', 'equity', 'budget', 'behind', 'schedule', 'way', 'thing', 'go', 'according', 'plan', 'final', 'split', 'would', 'could', 'favorable', 'realize', 'budget', 'schedule', 'must', 'agreed', 'upon', 'feel', 'free', 'call', 'home']",0,0,4,0,0,22
Normal,"['lucy', 'schedule', 'recent', 'utility', 'bill', 'overage', 'overage', 'probably', 'get', 'worse', 'month', 'cold', 'weather', 'need', 'clear', 'new', 'tenant', 'electricity', 'cap', 'need', 'new', 'lease', 'going', 'copy', 'bill', 'support', 'also', 'need', 'write', 'short', 'letter', 'remind', 'everyone', 'cap', 'need', 'conserve', 'energy', 'dont', 'want', 'exceed', 'cap', 'write', 'something', 'today', 'wait', 'copy', 'bill', 'letter', 'start']",0,0,3,0,1,2
Normal,"['understand', 'please', 'get', 'u', 'detailed', 'report', 'component', 'report', 'produce', 'sooner', 'better']",0,0,1,0,1,1
Normal,"['test', 'successful', 'way', 'go']",0,0,1,0,2,1
Normal,"['ted', 'analyst', 'pool', 'fill', 'request', 'help', 'expedite', 'process']",0,0,1,0,0,2
Normal,"['frank', 'receive', 'information', 'san', 'apartment', 'left', 'several', 'message', 'office', 'follow', 'plate', 'fairly', 'full', 'busy', 'look', 'project', 'would', 'interested', 'speaking', 'advisor', 'least', 'sounding', 'board', 'key', 'issue', 'please', 'call']",0,0,2,0,0,3
Normal,"['question', 'two', 'deposit', 'one', 'apartment', 'utility', 'overage', 'get', 'amount', 'period', 'going', 'evict', 'tenant', 'unclean', 'create', 'apartment', 'spend', 'lot', 'money', 'time', 'would', 'rather', 'try', 'deal', 'tenant', 'first', 'clean', 'apartment', 'fixing', 'anything', 'wrong', 'like', 'leaky', 'pipe', 'doesnt', 'work', 'tell', 'clean', 'apartment', 'charge', 'labor', 'perform', 'monthly', 'inspection', 'ensure', 'property', 'tenant', 'since', 'dont', 'want', 'run', 'check', 'bank', 'see', 'deposit', 'made', 'check', 'total', 'bank', 'right', 'deposit', 'made', 'yet', 'th', 'follow', 'shortly']",0,0,4,0,4,19
Normal,"['can', 'not', 'open', 'file', 'please', 'send', 'different', 'format']",0,0,1,0,1,0
Normal,"['cant', 'open', 'file', 'send', 'different', 'format']",0,0,1,0,1,1
Normal,"['new', 'generation', 'th']",0,0,1,0,3,15
Normal,"['steven', 'j']",0,0,1,0,5,14
Normal,"['trading', 'profit', 'p', 'm', 'rest', 'desk', 'total', 'view', 'bonus', 'partly', 'attributable', 'trading', 'partly', 'group', 'performance', 'thought', 'minimum', 'market', 'maximum', 'cash', 'equity', 'mike', 'number', 'made', 'adjustment', 'minimum', 'market', 'maximum', 'cash', 'equity', 'given', 'expectation', 'speech', 'might', 'point']",0,0,4,0,0,3
Normal,"['larry', 'able', 'scan', 'tax', 'return', 'adobe', 'h']",0,0,2,0,3,14
Normal,"['gentleman', 'continue', 'speak', 'attorney', 'help', 'investment', 'structure', 'mortgage', 'broker', 'help', 'regarding', 'working', 'pinnacle', 'mortgage', 'sent', 'information', 'project', 'need', 'financial', 'information', 'please', 'send', 'contact', 'information', 'phone', 'know', 'larry', 'working', 'bank', 'need', 'information', 'hope', 'pull', 'together', 'afternoon', 'took', 'liberty', 'calling', 'frog', 'pond', 'document', 'positive', 'experience', 'overall', 'seem', 'bookkeeping', 'information', 'flow', 'investor', 'think', 'discus', 'procedure', 'advance', 'let', 'continue', 'speak', 'frequently', 'new', 'development', 'occur']",0,0,3,0,5,9
Normal,"['login', 'dont', 'think', 'static', 'address', 'sub', 'gate', 'company']",0,0,2,0,4,10
Normal,"['would', 'appreciate', 'help', 'project', 'last', 'week', 'project', 'unit', 'apartment', 'complex', 'san', 'plus', 'possibly', 'couple', 'investor', 'involved', 'last', 'week', 'would', 'like', 'find', 'interim', 'land', 'construction', 'require', 'investor', 'personally', 'guarantee', 'creative', 'way', 'structure', 'deal', 'would', 'like', 'hear', 'suggestion', 'one', 'idea', 'obtain', 'forward', 'commitment', 'order', 'reduce', 'equity', 'would', 'also', 'appreciate', 'hearing', 'deal', 'nature', 'normally', 'specifically', 'transition', 'interim', 'permanent', 'could', 'use', 'quick', 'lesson', 'number', 'important', 'bank', 'project', 'summary', 'financial', 'statement', 'let', 'know', 'else', 'need', 'land', 'close', 'mid']",0,0,2,0,1,11
